experiment,seed,window,accuracy,alert_level,cosine_drift,max_jsd,max_wasserstein
Conditional (pooled),5,18,0.8018018018018018,warning,0.0005154013633728027,0.0035047004701689883,0.04842227520394442
Conditional (pooled),5,19,0.8216039279869067,warning,0.00019884109497070312,0.0029110938527143887,0.041198597886869054
Conditional (pooled),6,1,0.8329238329238329,ok,0.0006669759750366211,0.003509384910810167,0.07821970491423706
Conditional (pooled),6,2,0.8476658476658476,ok,0.0005274415016174316,0.003281651201173702,0.06593736289503822
Conditional (pooled),6,3,0.8574938574938575,ok,0.00013083219528198242,0.002707235924395363,0.04426374227554807
Conditional (pooled),6,4,0.8480753480753481,ok,0.0008079409599304199,0.0028197930070261367,0.06856620375531894
Conditional (pooled),6,5,0.8468468468468469,ok,0.00014793872833251953,0.0028159669005241718,0.04341545853065231
Conditional (pooled),6,6,0.8374283374283374,ok,0.000347137451171875,0.003370242113358787,0.09332760907310583
Conditional (pooled),6,7,0.8583128583128583,ok,0.0007906556129455566,0.0032056055719587324,0.0700179929742063
Conditional (pooled),6,8,0.8329238329238329,ok,0.0004328489303588867,0.003098182608443472,0.08053201275188933
Conditional (pooled),6,9,0.8394758394758395,ok,0.00012493133544921875,0.003016232333006371,0.043601042935013545
Conditional (pooled),6,10,0.8447993447993448,ok,0.0002510547637939453,0.0034809882365391858,0.04284919071507797
Conditional (pooled),6,11,0.8292383292383292,ok,0.0005024075508117676,0.003484609734847641,0.07550168613322386
Conditional (pooled),6,12,0.8341523341523341,ok,0.0006369948387145996,0.0032155433616058784,0.06449822575482396
Conditional (pooled),6,13,0.8243243243243243,ok,0.00015413761138916016,0.0036165933810922424,0.05870699912752902
Conditional (pooled),6,14,0.8247338247338247,ok,0.0002333521842956543,0.0029133155728486085,0.03268730275521805
Conditional (pooled),6,15,0.8214578214578214,warning,0.0011895298957824707,0.0028507038523709043,0.0893377195743157
Conditional (pooled),6,16,0.8063063063063063,warning,0.0007268786430358887,0.003372834069955121,0.08549386797274326
Conditional (pooled),6,17,0.8112203112203112,warning,0.0003834962844848633,0.0033550969161236523,0.0614872972933265
Conditional (pooled),6,18,0.8013923013923014,warning,0.0014204978942871094,0.003690125704479145,0.08901693580563828
Conditional (pooled),6,19,0.7999181669394435,warning,0.0007973313331604004,0.003455615703098801,0.08099825884058781
Conditional (pooled),7,1,0.8341523341523341,ok,0.0010231733322143555,0.0036520500189750954,0.06783010218087296
Conditional (pooled),7,2,0.8439803439803439,ok,0.0003249049186706543,0.002958310245108598,0.04223377900339212
Conditional (pooled),7,3,0.8427518427518428,ok,0.0005246996879577637,0.0032250356637194477,0.0487710580702762
Conditional (pooled),7,4,0.8488943488943489,warning,0.0011409521102905273,0.002923870412983279,0.09239830450558327
Conditional (pooled),7,5,0.8542178542178542,warning,0.0005400776863098145,0.002686296783936091,0.0398828715150722
Conditional (pooled),7,6,0.8382473382473382,warning,0.0006797909736633301,0.003641838241216942,0.0560784365535224
Conditional (pooled),7,7,0.8390663390663391,ok,0.0009295344352722168,0.0033663572018023244,0.06195676342388158
Conditional (pooled),7,8,0.8370188370188371,ok,0.00035458803176879883,0.0034806537320835797,0.04870168590078391
Conditional (pooled),7,9,0.8386568386568387,ok,0.0005064606666564941,0.0035634812731676338,0.04631359240607578
Conditional (pooled),7,10,0.825962325962326,warning,0.0009420514106750488,0.004567473302500056,0.05781685072378722
Conditional (pooled),7,11,0.8321048321048321,warning,0.0010800957679748535,0.0030778086304384736,0.055687476589619395
Conditional (pooled),7,12,0.8366093366093366,warning,0.000554502010345459,0.003602917298832227,0.06581270458769965
Conditional (pooled),7,13,0.8247338247338247,warning,0.0007745623588562012,0.0037595697944510075,0.062898875276896
Conditional (pooled),7,14,0.8001638001638002,warning,0.0020781755447387695,0.0037623052877912297,0.09630254733712865
Conditional (pooled),7,15,0.8071253071253072,warning,0.0004437565803527832,0.003256661809823926,0.04752174024828642
Conditional (pooled),7,16,0.8063063063063063,warning,0.0012153983116149902,0.0034797348991434333,0.05841016523239876
Conditional (pooled),7,17,0.8022113022113022,ok,0.0006312727928161621,0.0032124137624519097,0.06027159108249258
Conditional (pooled),7,18,0.7927927927927928,ok,0.00048154592514038086,0.003098042252690529,0.0450284579892915
Conditional (pooled),7,19,0.8072831423895254,ok,0.0003567934036254883,0.0034666532007336416,0.04645583548994748
Conditional (pooled),8,1,0.8513513513513513,ok,0.0005845427513122559,0.003337223584285012,0.04254801742145011
Conditional (pooled),8,2,0.8476658476658476,ok,0.0012240409851074219,0.0027082800984816946,0.07661759497156949
Conditional (pooled),8,3,0.8443898443898444,ok,0.0006290078163146973,0.004166438885402333,0.055923289283011726
Conditional (pooled),8,4,0.8456183456183456,ok,0.0012997984886169434,0.0030439905394684273,0.0820292470782971
Conditional (pooled),8,5,0.8546273546273546,ok,0.0008862614631652832,0.002869223198398525,0.058875963235629485
Conditional (pooled),8,6,0.834971334971335,warning,0.0019500255584716797,0.0036318915047183938,0.11168105172884937
Conditional (pooled),8,7,0.8419328419328419,warning,0.0005115866661071777,0.0032652386811875974,0.0625334687888154
Conditional (pooled),8,8,0.8366093366093366,warning,0.000979006290435791,0.0035115372644916117,0.055773100978942794
Conditional (pooled),8,9,0.8312858312858313,ok,0.0007772445678710938,0.0031443498121666294,0.06956771759338828
Conditional (pooled),8,10,0.8296478296478297,warning,0.0019660592079162598,0.002756574795694532,0.09004788827900474
Conditional (pooled),8,11,0.8341523341523341,warning,0.0014995932579040527,0.0027538766291514164,0.0825637065577432
Conditional (pooled),8,12,0.8263718263718264,warning,0.0006996393203735352,0.003725286656404799,0.06681806203670691
Conditional (pooled),8,13,0.8173628173628174,ok,0.0016010403633117676,0.003665458136702734,0.0800618549503187
Conditional (pooled),8,14,0.8173628173628174,ok,0.0008121132850646973,0.003448933363950288,0.06356029674312805
Conditional (pooled),8,15,0.8206388206388207,ok,0.0003815293312072754,0.0036647260028537243,0.041157116326308966
Conditional (pooled),8,16,0.7932022932022932,ok,0.0013358592987060547,0.003578152934329509,0.08450396064934713
Conditional (pooled),8,17,0.7981162981162981,ok,0.0011706352233886719,0.004171729454161159,0.06189595734628869
Conditional (pooled),8,18,0.8038493038493039,ok,0.0012368559837341309,0.003097960377202909,0.060430102468102896
Conditional (pooled),8,19,0.7986906710310966,ok,0.0006340146064758301,0.003681019090261653,0.057531326124403634
Conditional (pooled),9,1,0.8493038493038493,ok,0.0009541511535644531,0.002901373257999114,0.0874445262417674
Conditional (pooled),9,2,0.8472563472563472,ok,7.659196853637695e-05,0.002622690252865242,0.04432380367004647
Conditional (pooled),9,3,0.8431613431613432,ok,0.00010091066360473633,0.003195908011691238,0.0474415154003524
Conditional (pooled),9,4,0.866912366912367,ok,0.00010347366333007812,0.0029612974272469825,0.0532591690142946
Conditional (pooled),9,5,0.8538083538083538,ok,0.00010675191879272461,0.002651321265218641,0.03231019515431311
Conditional (pooled),9,6,0.8546273546273546,warning,0.0002142786979675293,0.00370526561394814,0.0456736359980192
Conditional (pooled),9,7,0.846027846027846,warning,6.097555160522461e-05,0.003948605965005044,0.07122603482029034
Conditional (pooled),9,8,0.8394758394758395,warning,0.0003382563591003418,0.002993601155856735,0.055590435466672056
Conditional (pooled),9,9,0.8316953316953317,warning,0.0005955696105957031,0.0034736014997996155,0.061402795691406255
Conditional (pooled),9,10,0.828009828009828,warning,0.00011616945266723633,0.0032034637301538993,0.0548361842833264
Conditional (pooled),9,11,0.8288288288288288,warning,0.00012248754501342773,0.0023572378344498763,0.04697635425994573
Conditional (pooled),9,12,0.8173628173628174,warning,4.190206527709961e-05,0.003543991056782371,0.0477231904591579
Conditional (pooled),9,13,0.8222768222768223,warning,0.0002726316452026367,0.003414941763331081,0.05253381075310629
Conditional (pooled),9,14,0.7977067977067978,warning,0.00031501054763793945,0.0027027691223964123,0.05199022920046919
Conditional (pooled),9,15,0.8087633087633087,ok,7.259845733642578e-05,0.0026840445770064955,0.04365950358465592
Conditional (pooled),9,16,0.7907452907452908,ok,0.00014096498489379883,0.0029794608077093137,0.04425683119024888
Conditional (pooled),9,17,0.785012285012285,warning,0.00027304887771606445,0.0033089259865842196,0.04451498233108366
Conditional (pooled),9,18,0.7882882882882883,warning,0.0002561211585998535,0.003002703779717246,0.04753594232279193
Conditional (pooled),9,19,0.8040098199672667,warning,0.00035256147384643555,0.0031190167469178805,0.06281917595603469
Conditional (pooled),10,1,0.8394758394758395,ok,0.00029718875885009766,0.002582086551791098,0.04909597877685721
Conditional (pooled),10,2,0.8427518427518428,ok,0.0006884932518005371,0.003212317024865666,0.061418322699844666
Conditional (pooled),10,3,0.8394758394758395,ok,0.0005085468292236328,0.003404152433793688,0.06683817540007865
Conditional (pooled),10,4,0.85995085995086,ok,0.0005944371223449707,0.0028490817765325993,0.04971946819695313
Conditional (pooled),10,5,0.8615888615888616,ok,0.0003796815872192383,0.003336884289586873,0.05096197724006735
Conditional (pooled),10,6,0.8546273546273546,ok,0.0007094740867614746,0.0033072930621557313,0.057491155785953076
Conditional (pooled),10,7,0.8468468468468469,ok,0.00023221969604492188,0.0027858452178166106,0.0332775261540772
Conditional (pooled),10,8,0.8415233415233415,ok,0.000370025634765625,0.0031878848655585972,0.05731142364277118
Conditional (pooled),10,9,0.8390663390663391,warning,0.000917971134185791,0.0029719352848020424,0.0589531219536156
Conditional (pooled),10,10,0.8452088452088452,warning,0.0003885626792907715,0.0033436544565339926,0.0459554948500109
Conditional (pooled),10,11,0.8214578214578214,warning,0.00040465593338012695,0.002851326891239044,0.03615635070289246
Conditional (pooled),10,12,0.828009828009828,ok,0.00030994415283203125,0.0033642561557796595,0.0556228521803812
Conditional (pooled),10,13,0.8312858312858313,ok,0.00018519163131713867,0.0025778644483439956,0.040603913202444955
Conditional (pooled),10,14,0.8144963144963145,ok,0.00046449899673461914,0.0031568722203274497,0.04592287286133622
Conditional (pooled),10,15,0.8079443079443079,ok,0.00020015239715576172,0.0034376542021898153,0.033186222572088614
Conditional (pooled),10,16,0.7997542997542998,warning,0.00029528141021728516,0.0037922949414435766,0.04265514900183257
Conditional (pooled),10,17,0.8108108108108109,warning,0.0002632737159729004,0.0029915434972243226,0.03873056779103771
Conditional (pooled),10,18,0.7997542997542998,warning,0.00017654895782470703,0.0026874830918265638,0.032056133798266384
Conditional (pooled),10,19,0.8031914893617021,ok,0.00041413307189941406,0.003150068466476401,0.04677549755270407
Conditional (pooled),11,1,0.8402948402948403,ok,0.0001965165138244629,0.002328459523720347,0.03775543333252436
Conditional (pooled),11,2,0.8447993447993448,ok,0.00035840272903442383,0.003009409028604835,0.050434290326370555
Conditional (pooled),11,3,0.8513513513513513,ok,9.423494338989258e-05,0.003643372183434253,0.030621228438426795
Conditional (pooled),11,4,0.8497133497133497,ok,0.00019061565399169922,0.003413392257002551,0.03801739105575678
Conditional (pooled),11,5,0.852989352989353,ok,0.00020945072174072266,0.002902524761651845,0.03923412024735317
Conditional (pooled),11,6,0.8497133497133497,warning,0.00030487775802612305,0.0023042984792285342,0.050026862011823124
Conditional (pooled),11,7,0.8435708435708436,warning,0.0003624558448791504,0.0033176886630400704,0.04804194720448997
Conditional (pooled),11,8,0.834971334971335,warning,0.00031107664108276367,0.0026615740231895803,0.04002396863860244
Conditional (pooled),11,9,0.8316953316953317,warning,0.0007359981536865234,0.0029407070532800382,0.07385376160987243
Conditional (pooled),11,10,0.8206388206388207,warning,0.00036644935607910156,0.003124785376172456,0.05272550378387594
Conditional (pooled),11,11,0.8325143325143325,warning,5.358457565307617e-05,0.002569152289658008,0.03498997545021568
Conditional (pooled),11,12,0.8177723177723177,ok,0.00016736984252929688,0.003323994120530653,0.035174341526663926
Conditional (pooled),11,13,0.8206388206388207,warning,0.00032597780227661133,0.00337962596082614,0.054450562546699194
Conditional (pooled),11,14,0.8165438165438166,warning,0.0003037452697753906,0.002820722237906893,0.06562300204615172
Conditional (pooled),11,15,0.8116298116298116,warning,0.00027370452880859375,0.0028648998046924474,0.04849006430282928
Conditional (pooled),11,16,0.7981162981162981,warning,0.00016611814498901367,0.0033430283595627264,0.03676679348981163
Conditional (pooled),11,17,0.7858312858312858,ok,0.00014495849609375,0.0034247129267122077,0.027999018181655393
Conditional (pooled),11,18,0.7948402948402948,ok,9.107589721679688e-05,0.0029776083194419985,0.05651079644094376
Conditional (pooled),11,19,0.7806873977086743,ok,7.033348083496094e-05,0.0036038808766770754,0.025047701379710446
Conditional (pooled),12,1,0.8513513513513513,ok,0.00016313791275024414,0.0031694243869152482,0.04284354946001849
Conditional (pooled),12,2,0.8480753480753481,ok,0.00025516748428344727,0.004400101342464609,0.038753513701376086
Conditional (pooled),12,3,0.8435708435708436,ok,0.00010412931442260742,0.0032867792357884184,0.04139595736067903
Conditional (pooled),12,4,0.8521703521703522,warning,0.00041478872299194336,0.0037633203093055904,0.0573828236723856
Conditional (pooled),12,5,0.8517608517608518,warning,0.00014036893844604492,0.0031272926681374705,0.04521729530643659
Conditional (pooled),12,6,0.8300573300573301,warning,0.0004125237464904785,0.003932959382662086,0.04768800491926306
Conditional (pooled),12,7,0.8427518427518428,warning,0.0004456639289855957,0.0028508948717392334,0.05907919925136405
Conditional (pooled),12,8,0.8394758394758395,warning,0.0002123117446899414,0.0037545366950459446,0.04849431811196708
Conditional (pooled),12,9,0.8325143325143325,warning,0.0003313422203063965,0.0027848348731252916,0.05680234172727751
Conditional (pooled),12,10,0.8333333333333334,ok,9.900331497192383e-05,0.003348026682102874,0.039048956798272014
Conditional (pooled),12,11,0.8202293202293203,ok,0.00010704994201660156,0.0031561205396503133,0.053304320547031714
Conditional (pooled),12,12,0.8206388206388207,ok,7.581710815429688e-05,0.0025927922611668755,0.03205161173093558
Conditional (pooled),12,13,0.8194103194103194,ok,0.00015413761138916016,0.002433497530839341,0.04173386927854405
Conditional (pooled),12,14,0.8075348075348076,ok,0.0002289414405822754,0.004135961796462922,0.047897545296819326
Conditional (pooled),12,15,0.8173628173628174,ok,0.00010114908218383789,0.0025757680946379233,0.02346494333556786
Conditional (pooled),12,16,0.7927927927927928,ok,0.00021564960479736328,0.0025500250901170814,0.035870780120985116
Conditional (pooled),12,17,0.8091728091728092,ok,8.118152618408203e-05,0.00328616659717414,0.03656542069586811
Conditional (pooled),12,18,0.7858312858312858,ok,0.00042110681533813477,0.0036056549626582567,0.04696260155184804
Conditional (pooled),12,19,0.7990998363338789,ok,0.0001462697982788086,0.003588852748178224,0.03519587056090074
Conditional (pooled),13,1,0.8345618345618345,ok,0.00034940242767333984,0.004013505665610784,0.05580153312960475
Conditional (pooled),13,2,0.8435708435708436,ok,0.00021219253540039062,0.0028126836282730133,0.04392467194430747
Conditional (pooled),13,3,0.8472563472563472,ok,0.00026667118072509766,0.0031388893257437043,0.052114836283636036
Conditional (pooled),13,4,0.8497133497133497,warning,0.0008828639984130859,0.0028559842573268102,0.0821869185752708
Conditional (pooled),13,5,0.855036855036855,warning,0.0004717111587524414,0.003599420066471437,0.049978850007155025
Conditional (pooled),13,6,0.8443898443898444,warning,0.00033408403396606445,0.0037415956556617978,0.04510450488017233
Conditional (pooled),13,7,0.8439803439803439,ok,0.0001932382583618164,0.0024230385955365348,0.0407563260457815
Conditional (pooled),13,8,0.8484848484848485,ok,0.00036156177520751953,0.003662167258947117,0.05628416839419552
Conditional (pooled),13,9,0.8353808353808354,ok,0.0004004240036010742,0.0032076094559504043,0.05280457043352505
Conditional (pooled),13,10,0.8267813267813268,warning,0.0010759830474853516,0.003319440660913988,0.09429993437882282
Conditional (pooled),13,11,0.8091728091728092,warning,0.0012322068214416504,0.0035832289659626752,0.08105624929401502
Conditional (pooled),13,12,0.8243243243243243,warning,0.0001131892204284668,0.002753882942747467,0.050250390385785576
Conditional (pooled),13,13,0.8308763308763308,warning,0.0004937052726745605,0.002720794896289183,0.04731871291211696
Conditional (pooled),13,14,0.8300573300573301,ok,0.0002614259719848633,0.0029791337281836333,0.06403738923998586
Conditional (pooled),13,15,0.8177723177723177,ok,0.00028145313262939453,0.003013741294394268,0.05974412674120919
Conditional (pooled),13,16,0.8198198198198198,ok,0.00010776519775390625,0.002731585515035856,0.03902196886805845
Conditional (pooled),13,17,0.7895167895167895,ok,0.00021266937255859375,0.003587733979955577,0.05460910608007647
Conditional (pooled),13,18,0.8038493038493039,warning,0.0004360675811767578,0.0028757829184594503,0.0830660649050137
Conditional (pooled),13,19,0.8011456628477905,warning,0.00028824806213378906,0.0034618562699268414,0.05206253353091111
Conditional (pooled),14,1,0.8505323505323505,ok,0.00047266483306884766,0.003551777984964228,0.044629114189815515
Conditional (pooled),14,2,0.8501228501228502,ok,0.0002849698066711426,0.0029181295035346647,0.03961583617579103
Conditional (pooled),14,3,0.8366093366093366,ok,0.0003339052200317383,0.0025479040639177124,0.054936414899177305
Conditional (pooled),14,4,0.8546273546273546,ok,0.00017511844635009766,0.002775693282781191,0.039016420827884105
Conditional (pooled),14,5,0.8402948402948403,ok,0.00010788440704345703,0.002936139363235284,0.028222360186563954
Conditional (pooled),14,6,0.8443898443898444,ok,7.456541061401367e-05,0.0028480378192668404,0.042504282390590474
Conditional (pooled),14,7,0.8566748566748567,ok,0.00020635128021240234,0.002554373141805391,0.04680354986487591
Conditional (pooled),14,8,0.8370188370188371,ok,0.0003083944320678711,0.002272519170684442,0.04786043467422644
Conditional (pooled),14,9,0.8304668304668305,ok,0.00020927190780639648,0.003192319361755646,0.0429996826394712
Conditional (pooled),14,10,0.8284193284193284,ok,0.00044232606887817383,0.002916266690082621,0.05864882998931318
Conditional (pooled),14,11,0.8284193284193284,ok,0.00037157535552978516,0.0031226908652447188,0.03849593363751161
Conditional (pooled),14,12,0.814086814086814,ok,0.000453948974609375,0.003096318143764172,0.04609341401931753
Conditional (pooled),14,13,0.8214578214578214,warning,0.0006123781204223633,0.003354317008357587,0.05202114150076089
Conditional (pooled),14,14,0.8136773136773137,warning,0.000310361385345459,0.002931296250285583,0.04300612318503995
Conditional (pooled),14,15,0.8132678132678133,warning,0.0003552436828613281,0.002457049661462962,0.044502027793444435
Conditional (pooled),14,16,0.8083538083538083,ok,0.0002701282501220703,0.002762354566610407,0.04105777824034396
Conditional (pooled),14,17,0.7968877968877969,ok,0.00016933679580688477,0.002626457018478773,0.03265320347205574
Conditional (pooled),14,18,0.7948402948402948,ok,0.00037491321563720703,0.002501576305059926,0.05891887267928656
Conditional (pooled),14,19,0.8007364975450082,ok,0.00011110305786132812,0.002356259269978869,0.028200015781545882
Conditional (pooled),15,1,0.8603603603603603,ok,0.00016230344772338867,0.003299332428808946,0.053372881955685125
Conditional (pooled),15,2,0.8427518427518428,ok,0.00017827749252319336,0.0023486188618125348,0.03506492522227089
Conditional (pooled),15,3,0.8345618345618345,ok,0.00018042325973510742,0.003409307195632796,0.034993747680964485
Conditional (pooled),15,4,0.8558558558558559,warning,0.0005410313606262207,0.0023740936485943664,0.06065317183232622
Conditional (pooled),15,5,0.8546273546273546,warning,0.0002486705780029297,0.002666642895900801,0.03500613132697635
Conditional (pooled),15,6,0.8443898443898444,warning,0.00010603666305541992,0.0032559355363630657,0.02956677724718698
Conditional (pooled),15,7,0.8402948402948403,ok,0.0003342628479003906,0.0023705238450305657,0.03766901867056493
Conditional (pooled),15,8,0.8276003276003276,warning,0.0005481839179992676,0.0029508116296982296,0.05195820329437758
Conditional (pooled),15,9,0.8378378378378378,warning,0.0002390742301940918,0.004284946840554441,0.04315686190461193
Conditional (pooled),15,10,0.8288288288288288,warning,0.0004519224166870117,0.0032140993763287396,0.05682435253426049
Conditional (pooled),15,11,0.8304668304668305,warning,0.00026232004165649414,0.002805260960522263,0.04498745261970488
Conditional (pooled),15,12,0.8276003276003276,ok,0.0002563595771789551,0.003574205065639582,0.03200741472563135
Conditional (pooled),15,13,0.8206388206388207,ok,0.00015026330947875977,0.002571830623975372,0.033936017366367116
Conditional (pooled),15,14,0.7997542997542998,ok,0.0004451274871826172,0.002581872500324895,0.03697005892134317
Conditional (pooled),15,15,0.8026208026208026,ok,0.00020360946655273438,0.0024063870047603114,0.041696580094845975
Conditional (pooled),15,16,0.8022113022113022,ok,0.0003648996353149414,0.0028945009182743692,0.049523493987982926
Conditional (pooled),15,17,0.8018018018018018,ok,0.00033402442932128906,0.0028154294879273907,0.04576330447995116
Conditional (pooled),15,18,0.8042588042588042,warning,0.0001919865608215332,0.004109408955938814,0.0277948808962808
Conditional (pooled),15,19,0.7909165302782324,warning,0.000186920166015625,0.002758903689017979,0.06011372847133896
Conditional (pooled),16,1,0.855036855036855,ok,0.0003935694694519043,0.002865800357903801,0.04214254824140409
Conditional (pooled),16,2,0.8439803439803439,ok,0.00012040138244628906,0.002330690322193256,0.03307407376158869
Conditional (pooled),16,3,0.8447993447993448,ok,0.00020831823348999023,0.002900719604980238,0.06479336607367575
Conditional (pooled),16,4,0.8542178542178542,warning,0.00010883808135986328,0.004009373901849746,0.04431174972002015
Conditional (pooled),16,5,0.8439803439803439,warning,0.0009669065475463867,0.0029181329320165923,0.057219195701269605
Conditional (pooled),16,6,0.8521703521703522,warning,0.00024259090423583984,0.002818455184633137,0.0500238175776308
Conditional (pooled),16,7,0.8439803439803439,warning,0.00010836124420166016,0.0027427441141275274,0.047947573523831555
Conditional (pooled),16,8,0.8497133497133497,warning,0.0008133053779602051,0.0023547470944324887,0.07079071696789711
Conditional (pooled),16,9,0.8284193284193284,warning,0.00010538101196289062,0.0022603642308843498,0.0402797991492013
Conditional (pooled),16,10,0.8366093366093366,warning,0.00019294023513793945,0.004013647156733265,0.0487093514088902
Conditional (pooled),16,11,0.8263718263718264,ok,9.816884994506836e-05,0.002732689480956847,0.035579098295067633
Conditional (pooled),16,12,0.8157248157248157,ok,0.0002467632293701172,0.0025546794049193756,0.03214929374522182
Conditional (pooled),16,13,0.8153153153153153,ok,3.808736801147461e-05,0.0027102678406362313,0.04269481910736645
Conditional (pooled),16,14,0.8091728091728092,ok,0.00010067224502563477,0.003304017098697108,0.03988176938149691
Conditional (pooled),16,15,0.8050778050778051,ok,0.00022286176681518555,0.0030794807332125587,0.045823625884995944
Conditional (pooled),16,16,0.7981162981162981,ok,0.00026297569274902344,0.002622563236711291,0.037993904694390054
Conditional (pooled),16,17,0.7944307944307945,ok,0.00014358758926391602,0.003658079913592022,0.05212125256520305
Conditional (pooled),16,18,0.7911547911547911,ok,0.0003291964530944824,0.0027144403461317776,0.04411204680300597
Conditional (pooled),16,19,0.7982815057283142,warning,0.00041991472244262695,0.00292298769945264,0.05068492762088861
Conditional (pooled),17,1,0.8456183456183456,ok,0.00022369623184204102,0.003588871351351083,0.034595651393809664
Conditional (pooled),17,2,0.8595413595413596,ok,0.00046813488006591797,0.0027653459258454322,0.06018309445897646
Conditional (pooled),17,3,0.834971334971335,ok,0.0005048513412475586,0.0030444069184692186,0.055676775600800844
Conditional (pooled),17,4,0.8501228501228502,ok,0.000431060791015625,0.0032155285653008934,0.04712510283465847
Conditional (pooled),17,5,0.8402948402948403,ok,0.00016075372695922852,0.0032225788014259744,0.049761130658045466
Conditional (pooled),17,6,0.8427518427518428,ok,0.00012606382369995117,0.0028166998658821943,0.037055368691585176
Conditional (pooled),17,7,0.8353808353808354,warning,0.00018602609634399414,0.0042107655881239645,0.04040242465679042
Conditional (pooled),17,8,0.8370188370188371,warning,0.00030225515365600586,0.003108632816006327,0.044917728608500136
Conditional (pooled),17,9,0.8345618345618345,warning,0.0003527998924255371,0.003356516474691631,0.046869719490816204
Conditional (pooled),17,10,0.8456183456183456,ok,0.00020164251327514648,0.003090229517517017,0.03615071730415696
Conditional (pooled),17,11,0.8136773136773137,ok,0.0006123185157775879,0.0029158414890292205,0.0658731500349861
Conditional (pooled),17,12,0.8292383292383292,ok,0.00011849403381347656,0.0029275912905461724,0.032048168768398826
Conditional (pooled),17,13,0.8194103194103194,warning,0.0006969571113586426,0.0027896838750581052,0.06681298108178017
Conditional (pooled),17,14,0.8206388206388207,warning,0.0003809928894042969,0.003297176335833936,0.04602059768779798
Conditional (pooled),17,15,0.8226863226863227,warning,0.00029277801513671875,0.003221181282528997,0.04714166150433312
Conditional (pooled),17,16,0.8173628173628174,ok,0.00043761730194091797,0.0032934986351845375,0.044154366542824314
Conditional (pooled),17,17,0.7993447993447993,ok,0.00022137165069580078,0.0034962175278145675,0.040144800621158966
Conditional (pooled),17,18,0.803030303030303,ok,8.845329284667969e-05,0.0034744032278394878,0.03328685022823443
Conditional (pooled),17,19,0.7810965630114566,ok,0.00026482343673706055,0.0028925931943177526,0.031484794498947116
Conditional (pooled),18,1,0.8648648648648649,ok,0.00018709897994995117,0.002538175527384049,0.042472600787961945
Conditional (pooled),18,2,0.8488943488943489,ok,0.0003370046615600586,0.0033519280694512877,0.06654107345483226
Conditional (pooled),18,3,0.8480753480753481,ok,0.00013059377670288086,0.0032817179642589183,0.05821604677027873
Conditional (pooled),18,4,0.8538083538083538,ok,0.0005442500114440918,0.003153217471674282,0.05796326977628136
Conditional (pooled),18,5,0.855036855036855,ok,0.00015407800674438477,0.0032320539403286495,0.0491922204111225
Conditional (pooled),18,6,0.8501228501228502,ok,0.0003668069839477539,0.003473626800188462,0.050400136459915715
Conditional (pooled),18,7,0.8443898443898444,ok,0.0004132986068725586,0.0033583736063399153,0.05228371237977472
Conditional (pooled),18,8,0.8341523341523341,ok,0.00010448694229125977,0.003626962650260957,0.056427259341490225
Conditional (pooled),18,9,0.8542178542178542,ok,0.0001360774040222168,0.002902633503204315,0.03768207656370621
Conditional (pooled),18,10,0.8218673218673219,ok,0.0005179643630981445,0.003461052003647541,0.047228790838618424
Conditional (pooled),18,11,0.8321048321048321,ok,0.0004456043243408203,0.0032965178307278803,0.06194791701957167
Conditional (pooled),18,12,0.8136773136773137,ok,0.0002707839012145996,0.0035185717999212827,0.05577647304618279
Conditional (pooled),18,13,0.8157248157248157,ok,0.0002434849739074707,0.002889601492930961,0.04708194163880395
Conditional (pooled),18,14,0.8181818181818182,ok,0.00040668249130249023,0.002811010698382718,0.06114984343247338
Conditional (pooled),18,15,0.8083538083538083,ok,7.593631744384766e-05,0.003201321020961953,0.0362647803775649
Conditional (pooled),18,16,0.7997542997542998,ok,0.00012433528900146484,0.002801536246755872,0.04150901830859672
Conditional (pooled),18,17,0.7989352989352989,ok,0.0002231001853942871,0.0034335822274089243,0.03858166946817869
Conditional (pooled),18,18,0.7841932841932842,ok,0.00025337934494018555,0.0026909718702913038,0.044401799924669735
Conditional (pooled),18,19,0.7982815057283142,ok,0.00031250715255737305,0.003730433637088432,0.05252906019424274
Conditional (pooled),19,1,0.8480753480753481,ok,0.00023740530014038086,0.0028743472860043124,0.033300749534495244
Conditional (pooled),19,2,0.8587223587223587,ok,0.0005998015403747559,0.0032912829934254985,0.07368497290950952
Conditional (pooled),19,3,0.8415233415233415,ok,0.00011175870895385742,0.002744593932529887,0.029643640336222073
Conditional (pooled),19,4,0.8456183456183456,ok,0.0002543330192565918,0.0033833425401612535,0.03693837877118876
Conditional (pooled),19,5,0.8443898443898444,ok,0.00033205747604370117,0.003165605290642329,0.03443677418496856
Conditional (pooled),19,6,0.8427518427518428,ok,8.058547973632812e-05,0.0029235082500951868,0.03990496743232213
Conditional (pooled),19,7,0.8353808353808354,ok,0.00024086236953735352,0.003281149484272599,0.047739066568471766
Conditional (pooled),19,8,0.8407043407043407,ok,0.00015527009963989258,0.002853401899295427,0.027564919548882218
Conditional (pooled),19,9,0.8329238329238329,ok,0.00012087821960449219,0.002865663560677711,0.03580855406186687
Conditional (pooled),19,10,0.8251433251433251,warning,0.00023543834686279297,0.0035310154809174363,0.03795760496516452
Conditional (pooled),19,11,0.8271908271908271,warning,0.00010150671005249023,0.0033863319635548707,0.03014838592401781
Conditional (pooled),19,12,0.8276003276003276,warning,0.00017195940017700195,0.003665137517121851,0.03507303235703721
